room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
10056617,1127,12410150,Entire home/apt,,Zurich,,Kreis 2,4,5.0,3,1.0,,102.0,,Beautiful flat near Zurich center,2017-04-17 01:49:34.844876,47.359685,8.526537,0101000020E61000009544F641960D21404EEE77280AAE4740
16364923,1127,10069158,Entire home/apt,,Zurich,,Kreis 4,7,5.0,3,2.0,,95.0,,Apartment near Helvetiaplatz,2017-04-17 01:49:34.822302,47.377305,8.519717,0101000020E6100000B859BC58180A214003CFBD874BB04740
13584503,1127,37210467,Entire home/apt,,Zurich,,Kreis 4,11,5.0,4,1.0,,102.0,,The best apartment in Zurich!,2017-04-17 01:49:33.868304,47.380548,8.52592,0101000020E6100000E89FE062450D21407347FFCBB5B04740
2421995,1127,8545368,Entire home/apt,,Zurich,,Kreis 7,20,5.0,2,1.0,,93.0,,Two room apartment in Zurich,2017-04-17 01:49:33.864951,47.363253,8.568416,0101000020E6100000D80B056C07232140429605137FAE4740
13427672,1127,58818657,Entire home/apt,,Zurich,,Kreis 6,10,5.0,2,0.0,,91.0,,Studio Apartment in the Heart of Zurich-City,2017-04-17 01:49:33.861986,47.381896,8.546147,0101000020E6100000F59D5F94A0172140923CD7F7E1B04740
10913860,1127,937140,Entire home/apt,,Zurich,,Kreis 4,5,5.0,1,0.0,,62.0,,flat 30.3. - 29.4.2017 zurich k5,2017-04-17 01:48:53.132266,47.383239,8.524641,0101000020E61000000F48C2BE9D0C2140A0C6BDF90DB14740
13760278,1127,80673820,Entire home/apt,,Zurich,,Kreis 8,9,4.5,2,1.0,,50.0,,Central Charming Apartment 2 Min walk to the lake,2017-04-17 01:48:53.126802,47.355788,8.557551,0101000020E610000046B41D53771D2140952710768AAD4740
12866076,1127,65014439,Entire home/apt,,Zurich,,Kreis 11,3,5.0,2,1.0,,46.0,,Cosy apartment in Oerlikon,2017-04-17 01:48:51.564014,47.405718,8.551372,0101000020E610000038DC476E4D1A214003B34291EEB34740
15197787,1127,62365066,Entire home/apt,,Zurich,,Kreis 11,12,5.0,3,1.0,,52.0,,Near exhibition Center spacious room,2017-04-17 01:48:51.555380,47.408361,8.548433,0101000020E61000002618CE35CC1821401EFB592C45B44740
14036321,1127,17758580,Entire home/apt,,Zurich,,Kreis 3,4,4.5,2,2.0,,52.0,,Lovely furnished apartment in quiet area,2017-04-17 01:48:51.549278,47.369622,8.500848,0101000020E6100000B58828266F002140E9F010C64FAF4740
13889290,1127,82247534,Entire home/apt,,Zurich,,Kreis 6,54,4.5,4,1.0,,62.0,,Apartment close to Main Station and Central,2017-04-17 01:48:51.546504,47.381024,8.543653,0101000020E61000009DBE9EAF59162140DC7EF964C5B04740
7656601,1127,33509572,Entire home/apt,,Zurich,,Kreis 7,29,4.5,2,1.0,,54.0,,Cute and central flat,2017-04-17 01:48:51.540493,47.366277,8.559648,0101000020E61000002A8BC22E8A1E214074232C2AE2AE4740
13319620,1127,11514684,Entire home/apt,,Zurich,,Kreis 6,3,5.0,2,1.0,,53.0,,Cozy&quiet apartment in Radiostudio,2017-04-17 01:48:51.534860,47.401183,8.538891,0101000020E6100000AC376A85E9132140085BECF659B34740
14882338,1127,21666988,Entire home/apt,,Zurich,,Kreis 4,13,4.5,4,1.0,,49.0,,Wonderful flat with private rooftop in Zurich,2017-04-17 01:48:51.529604,47.378413,8.525622,0101000020E6100000C11DA8531E0D2140CDB051D66FB04740
17627392,1127,6938576,Entire home/apt,,Zurich,,Kreis 4,3,5.0,1,1.0,,60.0,,Cosy flat located in the heart of Zurich,2017-04-17 01:48:51.520029,47.378078,8.52745,0101000020E6100000E78C28ED0D0E214026AB22DC64B04740
14286041,1127,21622776,Entire home/apt,,Zurich,,Kreis 5,26,4.5,2,1.0,,52.0,,Tolle Wohnung inmitten der Stadt,2017-04-17 01:48:51.514968,47.383374,8.534204,0101000020E6100000E7C8CA2F831121408011346612B14740
3813905,1127,19610180,Entire home/apt,,Zurich,,Kreis 9,42,5.0,1,0.0,,52.0,,Stadt Zürich/ kleines Studio ,2017-04-17 01:48:51.512037,47.381571,8.480964,0101000020E6100000501BD5E940F620400F0D8B51D7B04740
15416601,1127,845972,Entire home/apt,,Zurich,,Kreis 4,18,5.0,2,1.0,,52.0,,1 bedroom centrally-located flat with balcony,2017-04-17 01:48:51.508679,47.380974,8.51568,0101000020E61000000E677E35070821402B508BC1C3B04740
11594878,1127,61343556,Entire home/apt,,Zurich,,Kreis 8,0,,2,1.0,,10.0,,Oasis,2017-04-17 01:48:50.234706,47.35997,8.549806,0101000020E6100000064A0A2C8019214043C5387F13AE4740
13882824,1127,82170794,Entire home/apt,,Zurich,,Kreis 11,7,5.0,2,1.0,,41.0,,Private room and free usage of 145m2 big apartment,2017-04-17 01:48:50.225436,47.413449,8.558553,0101000020E6100000562AA8A8FA1D21402EC896E5EBB44740
5547673,1127,26989601,Entire home/apt,,Zurich,,Kreis 5,4,4.5,3,0.0,,40.0,,Cozy studio in the city center.,2017-04-17 01:48:50.204682,47.387154,8.529049,0101000020E610000088F6B182DF0E2140FF4124438EB14740
6007128,1127,1371406,Private room,,Zurich,,Kreis 11,30,4.5,4,1.0,,97.0,,"Sofa bed. Quiet, Safe, Clean",2017-04-17 01:48:42.254669,47.404241,8.554294,0101000020E6100000F1BC546CCC1B2140E659492BBEB34740
16327845,1127,46857733,Private room,,Zurich,,Kreis 3,1,,4,1.0,,98.0,,Privatzimmer in Zürich (Kreis 3),2017-04-17 01:48:42.252462,47.371076,8.510198,0101000020E61000001FF818AC380521404E2A1A6B7FAF4740
4502901,1127,7926514,Private room,,Zurich,,Kreis 11,32,4.0,2,1.0,,53.0,,calm room/close to ETH Airport City,2017-04-17 01:47:50.307608,47.418013,8.511757,0101000020E610000086FF740305062140C426327381B54740
6716153,1127,21459081,Private room,,Zurich,,Kreis 6,5,4.5,4,1.0,,226.0,,2 private BRs in 5 room shared flat,2017-04-17 01:47:33.072164,47.396467,8.540078,0101000020E61000000394861A85142140BC783F6EBFB24740
7096649,1127,741479,Private room,,Zurich,,Kreis 2,13,4.5,2,1.0,,267.0,,Stay with Lake view in Zurich City,2017-04-17 01:47:33.067209,47.360332,8.535671,0101000020E6100000CCD4247843122140E4D9E55B1FAE4740
12942576,1127,10424525,Private room,,Zurich,,Kreis 1,3,4.0,3,1.0,,246.0,,Your home in Zurich,2017-04-17 01:47:33.042606,47.376537,8.542036,0101000020E610000062821ABE85152140F25D4A5D32B04740
11613717,1127,10424525,Private room,,Zurich,,Kreis 1,9,4.0,2,1.0,,205.0,,"Charming, cool, arty residence",2017-04-17 01:47:31.717760,47.371063,8.543556,0101000020E6100000D316D7F84C162140B9E00CFE7EAF4740
15185856,1127,50348083,Private room,,Zurich,,Kreis 3,13,4.5,4,2.0,,205.0,,Swiss Star Guesthouse District 3 - Family Room,2017-04-17 01:47:31.714859,47.373924,8.517036,0101000020E610000095B54DF1B80821404298DBBDDCAF4740
1478873,1127,7698073,Private room,,Zurich,,Kreis 2,24,4.5,2,1.0,,174.0,,Room in Duplex Apartment,2017-04-17 01:47:30.551393,47.361338,8.53391,0101000020E6100000C503CAA65C112140AA66D65240AE4740
15155894,1127,50348083,Private room,,Zurich,,Kreis 4,9,4.0,2,1.0,,112.0,,Swiss Star Marc Aurel - Double Room #1,2017-04-17 01:47:24.369520,47.379767,8.510187,0101000020E61000004FB0FF3A37052140CE8C7E349CB04740
6986432,1127,16425717,Private room,,Zurich,,Kreis 9,10,4.0,2,1.0,,121.0,,Room with private bath 5min Center,2017-04-17 01:47:24.366633,47.390863,8.49259,0101000020E61000005CACA8C134FC2040B51B7DCC07B24740
4549329,1127,21459081,Private room,,Zurich,,Kreis 6,5,4.5,2,1.0,,112.0,,One BR (2nd of 2) in five room flat,2017-04-17 01:47:24.363399,47.396136,8.539655,0101000020E6100000EA3E00A94D14214056629E95B4B24740
5004624,1127,11413203,Private room,,Zurich,,Kreis 4,4,5.0,2,1.0,,123.0,,Homely & clean in central Zurich,2017-04-17 01:47:24.356712,47.374061,8.529592,0101000020E61000004B72C0AE260F2140C2DA183BE1AF4740
8607921,1127,28628731,Private room,,Zurich,,Kreis 7,8,4.5,2,1.0,,107.0,,"Spacious and modern flat, downtown",2017-04-17 01:47:24.353587,47.368871,8.553866,0101000020E610000090BB0853941B2140AEB8382A37AF4740
6345281,1127,32577721,Private room,,Zurich,,Kreis 8,10,4.5,3,1.0,,117.0,,Grosszügige 3.5 Zimmer Wohnung,2017-04-17 01:47:22.919657,47.358902,8.558676,0101000020E6100000C51EDAC70A1E2140083C3080F0AD4740
15156037,1127,50348083,Private room,,Zurich,,Kreis 11,6,4.0,2,1.0,,123.0,,Swiss Star Guesthouse Oerlikon - double room,2017-04-17 01:47:22.912942,47.410521,8.541397,0101000020E6100000164ED2FC311521401EA9BEF38BB44740
735344,1127,2826108,Private room,,Zurich,,Kreis 8,26,5.0,2,1.0,,112.0,,"B&B Villa Feldpausch, Zürich",2017-04-17 01:47:22.908158,47.352758,8.578646,0101000020E610000025ECDB494428214081B3942C27AD4740
8333604,1127,43324595,Private room,,Zurich,,Kreis 1,26,4.0,2,1.0,,112.0,,Sehr schöne Luxus Zimmer,2017-04-17 01:47:22.902175,47.375558,8.542762,0101000020E6100000EA059FE6E415214026E0D74812B04740
9892141,1127,50884548,Private room,,Zurich,,Kreis 1,14,4.5,1,1.0,,123.0,,PLATZHIRSCH bed&breakfast,2017-04-17 01:47:22.900033,47.372471,8.543159,0101000020E61000005E0EBBEF18162140ADDA3521ADAF4740
5775801,1127,5866772,Private room,,Zurich,,Kreis 6,33,5.0,3,1.0,,112.0,,Above The Roofs of Zurich,2017-04-17 01:47:22.891504,47.387626,8.551703,0101000020E6100000CE35CCD0781A2140268A90BA9DB14740
3222802,1127,16301607,Private room,,Zurich,,Kreis 2,25,5.0,2,1.0,,123.0,,Lifestyle in the Heart of the City,2017-04-17 01:47:22.889369,47.366073,8.536072,0101000020E6100000469A7807781221406C79E57ADBAE4740
15185829,1127,50348083,Private room,,Zurich,,Kreis 3,5,5.0,2,1.0,,123.0,,Swiss Star Guesthouse District 3 - Double Room,2017-04-17 01:47:22.886949,47.374566,8.515875,0101000020E6100000E3A59BC420082140C61858C7F1AF4740
256772,1127,1219996,Private room,,Zurich,,Kreis 4,10,5.0,3,1.0,,123.0,,E. Green Room (Family Room for up - 3),2017-04-17 01:47:22.882268,47.378101,8.523386,0101000020E6100000575EF23FF90B2140DECA129D65B04740
16080535,1127,104791483,Private room,,Zurich,,Kreis 8,8,4.5,4,1.0,,115.0,,Juwel im Herzen von Zürich (Seefeld),2017-04-17 01:47:22.879205,47.364121,8.551883,0101000020E6100000CE6F9868901A2140B66455849BAE4740
81784,1127,444222,Private room,,Zurich,,Kreis 1,145,5.0,2,1.0,,123.0,,Room with private bathroom ,2017-04-17 01:47:22.875445,47.375798,8.535044,0101000020E610000090D78349F11121407CF31B261AB04740
4298448,1127,9068489,Private room,,Zurich,,Kreis 7,15,4.0,2,1.0,,102.0,,Central to lake and train station,2017-04-17 01:47:20.035328,47.373552,8.562131,0101000020E6100000B4226AA2CF1F21407DAD4B8DD0AF4740
2839122,1127,14524260,Private room,,Zurich,,Kreis 8,7,5.0,1,1.0,,102.0,,"Confortable, quiet room in Zurich",2017-04-17 01:47:20.030499,47.355241,8.558354,0101000020E61000007B2E5393E01D214063997E8978AD4740
9278201,1127,24536906,Private room,,Zurich,,Kreis 9,9,4.5,2,1.0,,92.0,,Ideale Unterkunft in Zürich,2017-04-17 01:47:19.994564,47.371816,8.487313,0101000020E6100000D0D4EB1681F920409510ACAA97AF4740
1599790,1127,8527761,Private room,,Zurich,,Kreis 11,3,5.0,2,1.0,,97.0,,room in a penthouse in Zurich,2017-04-17 01:47:19.986699,47.407818,8.554614,0101000020E6100000B8CEBF5DF61B21402D5C566133B44740
11491401,1127,12150076,Private room,,Zurich,,Kreis 11,14,3.5,4,1.0,,88.0,,Casa Kunz-Reyes Room 2,2017-04-17 01:47:18.034651,47.416019,8.505673,0101000020E6100000BFF04A92E7022140DFC14F1C40B54740
4315829,1127,22404783,Private room,,Zurich,,Kreis 7,3,5.0,2,1.0,,101.0,,Doppelbett Zimmer 2 Top of Zurich,2017-04-17 01:47:18.021752,47.358108,8.599061,0101000020E61000003D9E961FB8322140CE37A27BD6AD4740
14597740,1127,20659542,Private room,,Zurich,,Kreis 11,5,5.0,2,1.0,,97.0,,Nice private room at the airport and Hallenstadium,2017-04-17 01:47:18.013492,47.41553,8.556097,0101000020E6100000B3CEF8BEB81C2140E140481630B54740
6716143,1127,21459081,Private room,,Zurich,,Kreis 6,14,5.0,2,1.0,,97.0,,One BR (1st of 2) in five room flat,2017-04-17 01:47:18.010182,47.398386,8.5419,0101000020E6100000A167B3EA731521409697FC4FFEB24740
14137460,1127,64391355,Private room,,Zurich,,Kreis 8,3,5.0,1,1.0,,92.0,,Cozy Vintage Lakeside Apartment,2017-04-17 01:47:18.003586,47.354995,8.555558,0101000020E6100000F50F2219721C21402C9FE57970AD4740
5656173,1127,2130301,Private room,,Zurich,,Kreis 11,3,4.5,2,1.0,,89.0,,"Cool Double Room, Shared Bathroom",2017-04-17 01:47:17.999485,47.414722,8.516481,0101000020E6100000C1029832700821404277499C15B54740
4447902,1127,12852678,Private room,,Zurich,,Kreis 5,6,5.0,2,1.0,,102.0,,'ad home',2017-04-17 01:47:16.671296,47.384121,8.527146,0101000020E6100000376F9C14E60D2140795A7EE02AB14740
7730447,1127,40622030,Private room,,Zurich,,Kreis 2,16,5.0,1,1.0,,88.0,,"Simple, basic room in Zurich City",2017-04-17 01:47:16.664137,47.359954,8.525846,0101000020E6100000FF76D9AF3B0D21403E0801F912AE4740
4903665,1127,2130301,Private room,,Zurich,,Kreis 11,4,4.0,2,1.0,,91.0,,Cooles Doppel/Zweibettzimmer,2017-04-17 01:47:16.647621,47.416015,8.517601,0101000020E6100000F9C08EFF020921409ED2C1FA3FB54740
5480044,1127,27961486,Private room,,Zurich,,Kreis 5,3,5.0,2,1.0,,97.0,,Sleeping room with private bath,2017-04-17 01:47:16.632911,47.384626,8.528144,0101000020E61000004128EFE3680E21407C98BD6C3BB14740
11150440,1127,28628731,Private room,,Zurich,,Kreis 7,14,5.0,2,1.0,,97.0,,Large room in cozy & modern flat,2017-04-17 01:47:14.876201,47.368329,8.551986,0101000020E610000020B3B3E89D1A21408E95986725AF4740
1453906,1127,7798549,Private room,,Zurich,,Kreis 8,110,4.5,4,1.0,,101.0,,Privatzimmer in Zürich :-),2017-04-17 01:47:14.865548,47.355776,8.572552,0101000020E6100000CF84268925252140D15966118AAD4740
6260241,1127,2130301,Private room,,Zurich,,Kreis 11,3,5.0,2,1.0,,98.0,,Great Double Room with Shared Bath,2017-04-17 01:47:14.861229,47.414681,8.516909,0101000020E61000002104E44BA8082140E4A25A4414B54740
5016771,1127,9597892,Private room,,Zurich,,Kreis 4,4,4.0,2,1.0,,100.0,,"Nice room, city centre Zurich",2017-04-17 01:47:14.858231,47.379306,8.527948,0101000020E61000002BFA43334F0E21409A9658198DB04740
13092242,1127,71272202,Private room,,Zurich,,Kreis 1,4,5.0,2,1.0,,85.0,,Top Located Apartment on Two Floors,2017-04-17 01:47:14.839855,47.370971,8.539801,0101000020E61000003AB2F2CB60142140D8614CFA7BAF4740
7297577,1127,1264078,Private room,,Zurich,,Kreis 4,12,5.0,2,1.0,,82.0,,Charming room in vibrating Kreis 4,2017-04-17 01:47:14.836320,47.378887,8.525916,0101000020E6100000E3E2A8DC440D214095F0845E7FB04740
652938,1127,3275845,Private room,,Zurich,,Kreis 4,47,5.0,2,1.0,,101.0,,"Luxurious, in the heart of Zurich!",2017-04-17 01:47:14.827279,47.374077,8.530713,0101000020E6100000C51F459DB90F2140C89750C1E1AF4740
8668789,1127,5768936,Private room,,Zurich,,Kreis 3,23,5.0,2,1.0,,88.0,,Zurich Centre - Bright and Clean!,2017-04-17 01:47:14.821020,47.368307,8.518946,0101000020E6100000B0C7444AB3092140A6F10BAF24AF4740
15769817,1127,361987,Private room,,Zurich,,Kreis 2,4,5.0,2,1.0,,102.0,,Your room in the heart of Zurich!,2017-04-17 01:47:13.025235,47.359616,8.525619,0101000020E6100000FD4FFEEE1D0D2140268FA7E507AE4740
7131557,1127,37352759,Private room,,Zurich,,Kreis 8,3,5.0,2,1.0,,97.0,,Bright Room 200m from Lake Zurich,2017-04-17 01:47:13.022144,47.355925,8.559601,0101000020E6100000289EB305841E2140166A4DF38EAD4740
15113006,1127,25581442,Private room,,Zurich,,Kreis 8,4,4.5,2,1.0,,102.0,,Spare room available in 2 bed flat,2017-04-17 01:47:13.014445,47.360638,8.552955,0101000020E6100000C251F2EA1C1B2140F1D8CF6229AE4740
10405022,1127,53576470,Private room,,Zurich,,Kreis 4,26,4.5,2,1.0,,93.0,,Cosy Room in awesome ZH Appartment,2017-04-17 01:47:13.007036,47.369949,8.52774,0101000020E61000000395F1EF330E21400D18247D5AAF4740
14456811,1127,89057936,Private room,,Zurich,,Kreis 2,3,5.0,3,1.0,,88.0,,Helles Zimmer in charmantem Altbau!,2017-04-17 01:47:12.996322,47.361648,8.529637,0101000020E6100000CB80B3942C0F2140F8544E7B4AAE4740
7624094,1127,38628164,Private room,,Zurich,,Kreis 11,14,5.0,1,1.0,,88.0,,Fresh sophistication,2017-04-17 01:47:11.592131,47.414379,8.531477,0101000020E61000000327DBC01D1021401893FE5E0AB54740
3956427,1127,20506731,Private room,,Zurich,,Kreis 4,7,4.5,1,1.0,,102.0,,Private room in vibrant Zurich,2017-04-17 01:47:11.585758,47.380472,8.52692,0101000020E610000076374F75C80D21409885764EB3B04740
11857187,1127,63200035,Private room,,Zurich,,Kreis 5,20,4.5,2,1.0,,101.0,,Big. Central. Quiet & Bright.,2017-04-17 01:47:11.583224,47.380692,8.534809,0101000020E61000008236397CD2112140A7ECF483BAB04740
14949551,1127,60956927,Private room,,Zurich,,Kreis 8,3,5.0,2,1.0,,88.0,,Private Room in a Stylish Place!,2017-04-17 01:47:11.579746,47.355202,8.573842,0101000020E610000079245E9ECE252140A5BC564277AD4740
13381330,1127,73685218,Private room,,Zurich,,Kreis 2,8,5.0,2,1.0,,98.0,,Light room with private balcony,2017-04-17 01:47:11.574850,47.364126,8.532074,0101000020E6100000931ADA006C102140C8CF46AE9BAE4740
4656899,1127,22994592,Private room,,Zurich,,Kreis 4,8,5.0,2,1.0,,93.0,,"Cozy 2 BD, close to everything",2017-04-17 01:47:11.571305,47.372248,8.524923,0101000020E61000001FD61BB5C20C21402E008DD2A5AF4740
3136097,1127,10534303,Private room,,Zurich,,Kreis 3,50,5.0,2,1.0,,94.0,,"Charming flat by River, Lake & City",2017-04-17 01:47:11.567505,47.368062,8.520641,0101000020E6100000D9E90775910A21403F73D6A71CAF4740
816887,1127,1155866,Private room,,Zurich,,Kreis 2,21,5.0,3,1.0,,88.0,,Bedroom Overlooling Lake Zürich,2017-04-17 01:47:11.561304,47.336025,8.540939,0101000020E61000000B43E4F4F5142140B7D100DE02AB4740
15981373,1127,67772325,Private room,,Zurich,,Kreis 2,5,4.5,2,1.0,,93.0,,Stilvolles Zimmer an bester Lage,2017-04-17 01:47:11.556918,47.361716,8.531163,0101000020E6100000C4B0C398F40F21405038BBB54CAE4740
4884398,1127,19901065,Private room,,Zurich,,Kreis 6,18,4.5,3,1.0,,88.0,,Panorama View of Zurich,2017-04-17 01:47:11.551548,47.385573,8.537481,0101000020E61000005871AAB5301321403D9CC0745AB14740
7756218,1127,40667302,Private room,,Zurich,,Kreis 7,6,4.5,2,1.0,,102.0,,Room 3 room  with a view,2017-04-17 01:47:11.542462,47.377715,8.560131,0101000020E610000099F38C7DC91E2140B51A12F758B04740
4114286,1127,20892203,Private room,,Zurich,,Kreis 4,12,5.0,2,1.0,,97.0,,Beautiful apartment in Zurich,2017-04-17 01:47:11.536219,47.378252,8.523004,0101000020E6100000B85A272EC70B2140C4D2C08F6AB04740
8093940,1127,40667302,Private room,,Zurich,,Kreis 7,4,5.0,2,1.0,,102.0,,Room 8 Zurichberg Toblerstrasse,2017-04-17 01:47:08.997331,47.377528,8.559245,0101000020E61000002EE7525C551E214082A966D652B04740
9519509,1127,40667302,Private room,,Zurich,,Kreis 6,6,4.5,2,1.0,,102.0,,Room 4,2017-04-17 01:47:08.989062,47.3827,8.552041,0101000020E61000002E1A321EA51A2140F0164850FCB04740
1882111,1127,1219996,Private room,,Zurich,,Kreis 4,15,5.0,1,1.0,,93.0,,H. Emerald Room - Smaragdzimmer,2017-04-17 01:47:08.980426,47.380255,8.525192,0101000020E6100000DE3D40F7E50C2140FB912232ACB04740
13177613,1127,73685218,Private room,,Zurich,,Kreis 2,29,5.0,2,1.0,,98.0,,"Spacious room, in the center, 2 min from the lake",2017-04-17 01:47:08.960226,47.362815,8.533364,0101000020E61000003DBA111615112140C6BFCFB870AE4740
14156983,1127,4994646,Private room,,Zurich,,Kreis 3,3,5.0,2,1.0,,88.0,,Ein Zuhause,2017-04-17 01:47:07.441920,47.368588,8.521261,0101000020E61000004B5CC7B8E20A21405AD93EE42DAF4740
7041098,1127,3918534,Private room,,Zurich,,Kreis 3,32,5.0,2,1.0,,102.0,,Charming Home with Large Bedroom,2017-04-17 01:47:07.417918,47.369891,8.512665,0101000020E6100000919BE1067C062140D90A9A9658AF4740
7449801,1127,2904606,Private room,,Zurich,,Kreis 7,7,4.5,2,3.0,,92.0,,Zimmer mit Bad im Herzen Zürichs,2017-04-17 01:47:07.399308,47.367728,8.556109,0101000020E6100000C405A051BA1C214068E90AB611AF4740
582946,1127,44391,Private room,,Zurich,,Kreis 7,15,5.0,1,1.0,,90.0,,Large Corner Room @ The Swiss Villa,2017-04-17 01:47:07.391451,47.377949,8.557809,0101000020E610000035D42824991D2140284701A260B04740
1812239,1127,9494584,Private room,,Zurich,,Kreis 8,11,4.5,2,1.0,,92.0,,Room close to opera & lake,2017-04-17 01:47:05.895980,47.364628,8.548844,0101000020E61000002F36AD14021921405B9A5B21ACAE4740
13306514,1127,22004663,Private room,,Zurich,,Kreis 1,5,4.0,2,1.0,,97.0,,Spacious Room in Office-Loft in the City of Zurich,2017-04-17 01:47:05.891639,47.375997,8.53897,0101000020E6100000DD0C37E0F3132140723271AB20B04740
256635,1127,1219996,Private room,,Zurich,,Kreis 4,24,4.5,1,1.0,,93.0,,C. Blue Room (Single),2017-04-17 01:47:05.889232,47.378739,8.523055,0101000020E6100000C0046EDDCD0B2140215C01857AB04740
7392316,1127,38730741,Private room,,Zurich,,Kreis 4,10,5.0,2,1.0,,95.0,,Nice room in the heart of Zurich,2017-04-17 01:47:05.882399,47.377811,8.51649,0101000020E61000000D6C956071082140D788601C5CB04740
3242402,1127,4175228,Entire home/apt,,Zurich,,Kreis 8,10,4.5,2,2.0,,82.0,,Zürich City Great Location,2017-04-17 01:49:15.231108,47.361023,8.551448,0101000020E6100000A4E36A64571A21404A0D6D0036AE4740
11814210,1127,14006290,Entire home/apt,,Zurich,,Kreis 9,7,4.5,4,1.0,,82.0,,Beautiful spacious apartment in Zurich,2017-04-17 01:49:15.213228,47.389381,8.480148,0101000020E6100000C87A6AF5D5F520408657923CD7B14740
2844956,1127,2382687,Entire home/apt,,Zurich,,Kreis 8,3,5.0,4,2.0,,69.0,,Cozy  and bright 2 BD apartment,2017-04-17 01:49:15.210142,47.359649,8.562549,0101000020E610000086CB2A6C0620214001857AFA08AE4740
11266276,1127,58818657,Entire home/apt,,Zurich,,Kreis 11,13,4.5,2,0.0,,77.0,,Furnished Studio Apartment,2017-04-17 01:49:15.205332,47.418041,8.507778,0101000020E6100000AF415F7AFB0321408EB1135E82B54740
15205331,1127,11737752,Entire home/apt,,Zurich,,Kreis 7,6,5.0,2,1.0,,76.0,,Cozy flat in central Zurich,2017-04-17 01:49:15.199721,47.369281,8.562999,0101000020E6100000855CA9674120214060048D9944AF4740
8951719,1127,3971439,Entire home/apt,,Zurich,,Kreis 9,4,5.0,3,1.0,,74.0,,Lovely apartment with amazing view,2017-04-17 01:49:13.728362,47.393506,8.491473,0101000020E6100000E8BB5B59A2FB2040D06394675EB24740
5058895,1127,12331038,Entire home/apt,,Zurich,,Kreis 3,45,4.5,3,1.0,,82.0,,Charming flat in hip part of town,2017-04-17 01:49:13.722062,47.375091,8.517007,0101000020E61000002C9B3924B508214010035DFB02B04740
9586300,1127,10845943,Entire home/apt,,Zurich,,Kreis 11,7,4.5,4,1.0,,78.0,,1 Bedroom Penthouse - 20min to City Centre (HB),2017-04-17 01:49:13.716832,47.40733,8.549564,0101000020E61000002E1EDE73601921400057B26323B44740
2741309,1127,14026777,Entire home/apt,,Zurich,,Kreis 2,21,4.5,4,1.0,,77.0,,Living in a place with lake view ,2017-04-17 01:49:13.709036,47.337182,8.534457,0101000020E61000008E3C1059A411214062669FC728AB4740
12964225,1127,21955313,Entire home/apt,,Zurich,,Kreis 9,3,4.5,2,2.0,,81.0,,"Sunny, beautiful 2 bedroom apartment",2017-04-17 01:49:13.698739,47.370928,8.491367,0101000020E6100000D2AA967494FB2040D99596917AAF4740
5250736,1127,5683493,Entire home/apt,,Zurich,,Kreis 4,72,4.0,4,1.0,,79.0,,2Roomed Apt in central trendy area,2017-04-17 01:49:13.692300,47.377551,8.518583,0101000020E6100000EC8502B6830921403AC9569753B04740
7546780,1127,39546185,Entire home/apt,,Zurich,,Kreis 4,9,5.0,2,1.0,,82.0,,"Cool, hip & central apartment!",2017-04-17 01:49:13.689407,47.380532,8.526996,0101000020E6100000E23E726BD20D21406E8AC745B5B04740
7656183,1127,40182660,Entire home/apt,,Zurich,,Kreis 4,17,5.0,2,1.0,,69.0,,"Modern, central and quiet apartment",2017-04-17 01:49:13.679951,47.375562,8.525531,0101000020E610000080113466120D214068CF656A12B04740
9903543,1127,27312537,Entire home/apt,,Zurich,,Kreis 9,18,4.5,3,0.0,,82.0,,Studio in Zürich,2017-04-17 01:49:13.670712,47.370442,8.495409,0101000020E6100000C3499A3FA6FD20404C88B9A46AAF4740
16181972,1127,50348083,Entire home/apt,,Zurich,,Kreis 3,7,4.0,2,0.0,,82.0,,Swiss Star Aemtlerstrasse - Studio #02,2017-04-17 01:49:12.448526,47.377524,8.509391,0101000020E6100000E4C0ABE5CE04214041BAD8B452B04740
15228764,1127,20768019,Entire home/apt,,Zurich,,Kreis 11,7,4.5,2,0.0,,67.0,,Simple and cozy bright furnished appartment!,2017-04-17 01:49:12.445529,47.416286,8.544032,0101000020E610000077F4BF5C8B1621402EE411DC48B54740
8962016,1127,9214325,Entire home/apt,,Zurich,,Kreis 5,8,4.5,4,1.0,,80.0,,Central Apartment District 5,2017-04-17 01:49:12.443126,47.38218,8.531774,0101000020E6100000E9B985AE44102140B7973446EBB04740
4267887,1127,9024327,Entire home/apt,,Zurich,,Kreis 10,17,4.5,2,1.0,,70.0,,"Cozy 1,5 rooms apartment",2017-04-17 01:49:12.439933,47.394139,8.53288,0101000020E61000008D62B9A5D5102140018A912573B24740
16859414,1127,70833680,Entire home/apt,,Zurich,,Kreis 3,13,4.5,2,1.0,,82.0,,Appartment for 2,2017-04-17 01:49:12.430852,47.360623,8.509362,0101000020E61000007AA69718CB042140BB97FBE428AE4740
1878823,1127,7906789,Entire home/apt,,Zurich,,Kreis 4,36,4.5,4,2.0,,81.0,,Big apartment in center of Zurich,2017-04-17 01:49:12.425387,47.379176,8.515213,0101000020E6100000B6F292FFC9072140CCB6D3D688B04740
